16:07:09.874 api/_lib/database.ts(1,22): error TS7016: Could not find a declaration file for module 'pg'. '/vercel/path0/node_modules/pg/esm/index.mjs' implicitly has an 'any' type.
16:07:20.131 server/routes.ts(1147,57): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.131 server/routes.ts(1187,7): error TS2339: Property 'post' does not exist on type 'Express'.
16:07:20.132 server/routes.ts(1187,70): error TS7006: Parameter 'req' implicitly has an 'any' type.
16:07:20.132 server/routes.ts(1187,75): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.132 server/routes.ts(1209,7): error TS2339: Property 'post' does not exist on type 'Express'.
16:07:20.132 server/routes.ts(1209,72): error TS7006: Parameter 'req' implicitly has an 'any' type.
16:07:20.132 server/routes.ts(1209,77): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.132 server/routes.ts(1232,7): error TS2339: Property 'get' does not exist on type 'Express'.
16:07:20.132 server/routes.ts(1232,57): error TS7006: Parameter 'req' implicitly has an 'any' type.
16:07:20.132 server/routes.ts(1232,62): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.132 server/routes.ts(1246,7): error TS2339: Property 'post' does not exist on type 'Express'.
16:07:20.132 server/routes.ts(1246,70): error TS7006: Parameter 'req' implicitly has an 'any' type.
16:07:20.132 server/routes.ts(1246,75): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.132 server/routes.ts(1279,7): error TS2339: Property 'post' does not exist on type 'Express'.
16:07:20.132 server/routes.ts(1279,69): error TS7006: Parameter 'req' implicitly has an 'any' type.
16:07:20.133 server/routes.ts(1279,74): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.133 server/routes.ts(1313,7): error TS2339: Property 'get' does not exist on type 'Express'.
16:07:20.133 server/routes.ts(1313,51): error TS7006: Parameter 'req' implicitly has an 'any' type.
16:07:20.133 server/routes.ts(1313,56): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.133 server/routes.ts(1326,7): error TS2339: Property 'post' does not exist on type 'Express'.
16:07:20.133 server/routes.ts(1326,57): error TS7006: Parameter 'req' implicitly has an 'any' type.
16:07:20.134 server/routes.ts(1326,62): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.134 server/routes.ts(1364,7): error TS2339: Property 'post' does not exist on type 'Express'.
16:07:20.134 server/routes.ts(1364,64): error TS7006: Parameter 'req' implicitly has an 'any' type.
16:07:20.134 server/routes.ts(1364,69): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.134 server/routes.ts(1377,7): error TS2339: Property 'post' does not exist on type 'Express'.
16:07:20.134 server/routes.ts(1377,63): error TS7006: Parameter 'req' implicitly has an 'any' type.
16:07:20.134 server/routes.ts(1377,68): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.135 server/routes.ts(1391,7): error TS2339: Property 'get' does not exist on type 'Express'.
16:07:20.135 server/routes.ts(1391,54): error TS7006: Parameter 'req' implicitly has an 'any' type.
16:07:20.135 server/routes.ts(1391,59): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.135 server/routes.ts(1403,7): error TS2339: Property 'post' does not exist on type 'Express'.
16:07:20.135 server/routes.ts(1403,61): error TS7006: Parameter 'req' implicitly has an 'any' type.
16:07:20.135 server/routes.ts(1403,66): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.135 server/routes.ts(1431,7): error TS2339: Property 'post' does not exist on type 'Express'.
16:07:20.135 server/routes.ts(1431,60): error TS7006: Parameter 'req' implicitly has an 'any' type.
16:07:20.136 server/routes.ts(1431,65): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.136 server/routes.ts(1460,7): error TS2339: Property 'get' does not exist on type 'Express'.
16:07:20.136 server/routes.ts(1460,53): error TS7006: Parameter 'req' implicitly has an 'any' type.
16:07:20.136 server/routes.ts(1460,58): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.136 server/routes.ts(1470,7): error TS2339: Property 'post' does not exist on type 'Express'.
16:07:20.136 server/routes.ts(1470,54): error TS7006: Parameter 'req' implicitly has an 'any' type.
16:07:20.136 server/routes.ts(1470,59): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.136 server/routes.ts(1498,7): error TS2339: Property 'delete' does not exist on type 'Express'.
16:07:20.137 server/routes.ts(1498,60): error TS7006: Parameter 'req' implicitly has an 'any' type.
16:07:20.137 server/routes.ts(1498,65): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.137 server/routes.ts(1509,7): error TS2339: Property 'get' does not exist on type 'Express'.
16:07:20.137 server/routes.ts(1509,55): error TS7006: Parameter 'req' implicitly has an 'any' type.
16:07:20.137 server/routes.ts(1509,60): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.137 server/routes.ts(1522,7): error TS2339: Property 'get' does not exist on type 'Express'.
16:07:20.137 server/routes.ts(1522,61): error TS7006: Parameter 'req' implicitly has an 'any' type.
16:07:20.138 server/routes.ts(1522,66): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.138 server/routes.ts(1534,7): error TS2339: Property 'post' does not exist on type 'Express'.
16:07:20.138 server/routes.ts(1534,62): error TS7006: Parameter 'req' implicitly has an 'any' type.
16:07:20.138 server/routes.ts(1534,67): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.138 server/routes.ts(1547,7): error TS2339: Property 'get' does not exist on type 'Express'.
16:07:20.138 server/routes.ts(1547,42): error TS7006: Parameter '_req' implicitly has an 'any' type.
16:07:20.138 server/routes.ts(1547,48): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.139 server/routes.ts(1566,7): error TS2339: Property 'get' does not exist on type 'Express'.
16:07:20.139 server/routes.ts(1566,61): error TS7006: Parameter 'req' implicitly has an 'any' type.
16:07:20.139 server/routes.ts(1566,66): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.139 server/routes.ts(1656,7): error TS2339: Property 'get' does not exist on type 'Express'.
16:07:20.139 server/routes.ts(1656,34): error TS7006: Parameter '_req' implicitly has an 'any' type.
16:07:20.139 server/routes.ts(1656,40): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.829 server/trackingRoutes.ts(67,7): error TS2339: Property 'post' does not exist on type 'Express'.
16:07:20.830 server/trackingRoutes.ts(67,42): error TS7006: Parameter 'req' implicitly has an 'any' type.
16:07:20.830 server/trackingRoutes.ts(67,47): error TS7006: Parameter 'res' implicitly has an 'any' type.
16:07:20.854 server/chat.ts(17,7): error TS2339: Property 'post' does not exist on type 'Express'.
16:07:20.855 server/chat.ts(19,32): error TS2339: Property 'body' does not exist on type 'Request<core.ParamsDictionary, any, any, core.Query, Record<string, any>>'.
16:07:20.855 server/chat.ts(22,20): error TS2339: Property 'status' does not exist on type 'Response<any, Record<string, any>>'.
16:07:20.855 server/chat.ts(225,20): error TS2339: Property 'status' does not exist on type 'Response<any, Record<string, any>>'.
16:07:20.855 server/chat.ts(233,11): error TS2339: Property 'json' does not exist on type 'Response<any, Record<string, any>>'.
16:07:20.855 server/chat.ts(240,11): error TS2339: Property 'status' does not exist on type 'Response<any, Record<string, any>>'.
16:07:21.012 server/middleware/auth.ts(20,26): error TS2339: Property 'headers' does not exist on type 'Request<core.ParamsDictionary, any, any, core.Query, Record<string, any>>'.
16:07:21.013 server/middleware/auth.ts(23,16): error TS2339: Property 'status' does not exist on type 'Response<any, Record<string, any>>'.
16:07:21.014 server/middleware/auth.ts(32,18): error TS2339: Property 'status' does not exist on type 'Response<any, Record<string, any>>'.
16:07:21.014 server/middleware/auth.ts(48,5): error TS2349: This expression is not callable.
16:07:21.014 server/middleware/auth.ts(54,16): error TS2339: Property 'status' does not exist on type 'Response<any, Record<string, any>>'.
16:07:21.057 server/services/notification.ts(86,24): error TS7006: Parameter 'doc' implicitly has an 'any' type.
16:07:21.074 server/services/e2payments.ts(1,19): error TS2307: Cannot find module 'axios' or its corresponding type declarations.
16:07:25.938 api/products.ts(44,41): error TS7006: Parameter 'row' implicitly has an 'any' type.
16:07:29.219 api/sales.ts(27,41): error TS7006: Parameter 'row' implicitly has an 'any' type.
